ship_id,month_arrival,year,hc_group,hc_4digits,reason_bribe,bp,actual_tariff_year,rsa,perishable,tariff2007,tariff_change_2008,agri,b_recipient,dfs,differentiated,day_w_arrival,ba,lba,monitor,psi,term,coercive,bulk,lactual_tariff_year,H_H,H_L,L_L,shift_coercive,post_2008,value_ton,clear_agent,tariff_change_post2008,diff_post_2008,lvalue_ton_post_2008,agri_post_2008,day_w_arrival_post2008,dfs_post_2008,psi_post_2008,tariff2007_post_2008,tariff_reduction,tariff_reduction_post2008,perishable_post_2008,std_bt,value_shipment_metical,ba_value,lba_value,ltonnage_post2008,ba_tonnage,lvalue_shipment_metical,lvalue_shipment_metical_post2008,tonnage,lvalue_tonnage,value_tonnage,monitor_tariff,tariff_evasion,lba_tonnage
1021,2,5,5,3006,jump queue,1,0,0,0,0,0,0,customs,1,1,Saturday,627.11578,6.4427247,No,not inspected,TIEPO -  Encomendas Postais,0,0,0,,,1,0,1,,7,0,1,,0,3,1,2,0,0,0,0,,946367360,6.6265574e-07,6.6265551e-07,,,20.668142,20.668142,,,,0,0,
1022,12,2,15,9030,congestion,0,0,1,0,7.5,1,0,customs,1,1,Sunday,0,0,No,not inspected,TIMAR,1,0,0,,,1,2,1,,2,1,1,,0,4,1,2,7.5,7.5,7.5,0,,4409313,0,0,,,15.29923,15.29923,,,,0,0,
1023,12,4,12,7308,congestion,0,0,0,0,4,1,0,customs,0,1,Wednesday,0,0,No,not inspected,FRIGO,1,0,0,,,1,2,1,,6,1,1,,0,7,0,2,4,4,4,0,24.020962,13286499,0,0,,,16.40226,16.40226,,,,0,0,
1024,1,2,9,6309,congestion,0,20,1,0,20,0,0,customs,1,1,Tuesday,0,0,No,inspected,TIMAR,1,0,3.0445225,1,,,2,1,,2,0,1,,0,6,1,1,20,0,0,0,0,964516.44,0,0,,,13.779384,13.779384,,,,3.0445225,0,
1025,,2,13,8430,undervalue,0,0,1,0,5,1,0,customs,1,1,Friday,0,0,No,not inspected,TIMAR,,0,0,,,1,1,1,,2,1,1,,0,1,1,2,5,5,5,0,,13779020,0,0,,,16.438658,16.438658,,,,0,1,
1026,4,4,13,7308,,0,,0,0,,,,,0,1,Saturday,0,0,No,not inspected,MultiModal,,1,,,,,1,1,,6,,1,,,3,0,2,,,,0,24.020962,1165634944,0,0,,,20.876532,20.876532,,,,,0,
1027,12,2,10,6402,congestion,0,0,1,0,20,1,0,customs,1,1,Sunday,0,0,No,not inspected,TIMAR,1,0,0,,1,,2,1,,2,1,1,,0,4,1,2,20,20,20,0,303.0545,523601.75,0,0,,,13.168489,13.168489,,,,0,0,
1028,12,5,8,4821,congestion,1,0,0,0,4,1,0,customs,1,1,Thursday,522.5965,6.2607212,No,not inspected,TIEPO -  Encomendas Postais,1,0,0,,,1,2,1,,7,1,1,,0,5,1,2,4,4,4,0,,4134392.5,.00012640224,.00012639425,,,15.234851,15.234851,,,,0,0,
1029,1,2,9,6302,congestion,0,20,1,0,20,0,0,customs,0,1,Thursday,0,0,No,not inspected,TIMAR,1,0,3.0445225,1,,,2,1,,2,0,1,,0,5,0,2,20,0,0,0,,2039282.3,0,0,,,14.528109,14.528109,,,,3.0445225,0,
1030,7,4,,,,0,,0,0,,,,,0,0,Thursday,0,0,Yes,inspected,TIRO,,0,,,,,1,1,,8,,0,,,5,0,1,,,,0,1141.5448,260126208,0,0,,,19.376677,19.376677,,,,,0,
1031,2,4,6,3921,clearing agent red tape,0,7.5,0,0,7.5,0,0,,0,0,Wednesday,0,0,Yes,inspected,TIMAR,,0,2.1400661,,,1,1,1,39548,5,0,0,10.585296,0,7,0,1,7.5,0,0,0,,4197624.5,0,0,0,0,15.25003,15.25003,1,10.585296,39548,4.2801323,0,0
1032,12,2,6,3930,congestion,0,0,1,0,20,1,0,customs,1,0,Friday,0,0,No,not inspected,TIMAR,1,0,0,,1,,2,1,,2,1,0,,0,1,1,2,20,20,20,0,24231.311,661413.63,0,0,,,13.402136,13.402136,,,,0,0,
1033,8,4,2,1102,,0,20,0,0,20,0,1,,1,1,Friday,0,0,Yes,inspected,TIAUTO,,0,3.0445225,1,,,1,1,267236,5,0,1,12.495892,1,1,1,1,20,0,0,0,,28364430,0,0,0,0,17.160646,17.160646,1,12.495892,267236,6.089045,0,0
1034,12,2,1,403,congestion,0,0,1,1,20,1,0,customs,1,0,Thursday,0,0,No,not inspected,TIMAR,1,0,0,,1,,2,1,,2,1,0,,0,5,1,2,20,20,20,1,,496039.38,0,0,,,13.114412,13.114412,,,,0,0,
1035,3,4,13,8539,undervalue,0,7.5,0,0,7.5,0,0,customs,0,1,Friday,0,0,Yes,inspected,TIMAR,,0,2.1400661,,,1,1,1,,5,0,1,,0,1,0,1,7.5,0,0,0,0,14981873,0,0,,,16.522352,16.522352,,,,4.2801323,1,
1036,2,2,1,303,jump queue,0,0,1,1,0,0,0,customs,0,0,Thursday,0,0,No,inspected,TIMAR,,0,0,,,1,1,1,,2,0,0,,0,5,0,1,0,0,0,1,.77300733,1212577.8,0,0,,,14.00826,14.00826,,,,0,0,
1037,12,4,12,8301,congestion,0,0,0,0,4,1,0,customs,0,1,Friday,0,0,No,,TIAR,1,0,0,,,1,2,1,,1,1,1,,0,1,0,,4,4,4,0,,51818820,0,0,,,17.763264,17.763264,,,,0,0,
1038,3,2,3,2200,undervalue,0,20,1,0,20,0,0,,1,1,Friday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,,2,0,1,,0,1,1,2,20,0,0,0,,1212577.8,0,0,,,14.00826,14.00826,,,,3.0445225,1,
1039,1,2,3,2202,congestion,0,20,1,0,20,0,0,customs,1,1,Sunday,0,0,No,inspected,TIMAR,1,0,3.0445225,1,,,2,1,,2,0,1,,0,4,1,1,20,0,0,0,,896734.63,0,0,,,13.706516,13.706516,,,,3.0445225,0,
1040,3,4,12,8301,,0,0,0,0,7.5,1,0,,1,1,Wednesday,0,0,Yes,inspected,TIMAR,,0,0,,,1,1,1,,5,1,1,,0,7,1,1,7.5,7.5,7.5,0,,5382359.5,0,0,,,15.498637,15.498637,,,,0,0,
1041,1,5,13,8515,,0,5,0,0,5,0,0,,1,1,Thursday,0,0,No,not inspected,TIMAR,,0,1.7917595,,,1,1,1,,7,0,1,,0,5,1,2,5,0,0,0,,46656596,0,0,,,17.658325,17.658325,,,,1.7917595,0,
1042,12,2,3,1604,congestion,0,0,1,1,20,1,0,customs,1,0,Thursday,0,0,No,not inspected,TIMAR,1,0,0,,1,,2,1,,2,1,0,,0,5,1,2,20,20,20,1,,2442059.3,0,0,,,14.708353,14.708353,,,,0,0,
1043,2,4,12,7206,jump queue,0,0,0,0,0,0,0,customs,0,1,Sunday,0,0,Yes,not inspected,RESSANO GARCIA,,1,0,,,1,1,1,,4,0,1,,0,4,0,2,0,0,0,0,,280634.16,0,0,,,12.54481,12.54481,,,,0,0,
1044,12,2,3,2101,congestion,0,0,1,0,20,1,0,customs,0,0,Saturday,0,0,No,not inspected,TIMAR,1,0,0,,1,,2,1,,2,1,0,,0,3,0,2,20,20,20,0,244.97173,1068437.4,0,0,,,13.881709,13.881709,,,,0,0,
1045,10,5,13,8515,,0,0,0,0,3,1,0,,0,1,Friday,0,0,No,inspected,TIMAR,,0,0,,,1,1,1,8988.6816,7,1,1,9.1038322,0,1,0,1,3,3,3,0,,22169864,0,0,3.0910425,0,16.914244,16.914244,22.000002,9.1038322,8988.6807,0,0,0
1046,2,2,8,4900,jump queue,0,0,1,0,0,0,0,customs,1,1,Thursday,0,0,No,not inspected,TIMAR,,0,0,,,1,1,1,,2,0,1,,0,5,1,2,0,0,0,0,,2518334.5,0,0,,,14.739109,14.739109,,,,0,0,
1047,12,2,6,3930,congestion,0,0,1,0,20,1,0,customs,0,0,Friday,0,0,No,not inspected,TIMAR,1,0,0,,1,,2,1,,2,1,0,,0,1,0,2,20,20,20,0,24231.311,330665.16,0,0,,,12.708864,12.708864,,,,0,0,
1048,3,5,1,206,,0,20,0,1,20,0,1,,0,0,Wednesday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,41.84,8,0,0,3.7574723,1,7,0,2,20,0,0,1,7.6046772,3752546,0,0,6.6846118,0,15.137945,15.137945,800.00006,3.7574723,41.839996,3.0445225,0,0
1049,,5,1,305,undervalue,1,20,0,1,20,0,0,,0,0,Sunday,1306.4912,7.1758657,No,not inspected,TIMAR,0,0,3.0445225,,1,,0,1,,8,0,0,,0,4,0,2,20,0,0,1,372.85684,3480118.5,.00037541572,.00037534526,,,15.062577,15.062577,,,,3.0445225,1,
1050,12,2,13,8510,congestion,0,0,1,0,20,1,0,customs,0,1,Tuesday,0,0,No,not inspected,TIMAR,1,0,0,,1,,2,1,,2,1,1,,0,6,0,2,20,20,20,0,,1589874.1,0,0,,,14.279166,14.279166,,,,0,0,
1051,3,5,1,305,,0,20,0,1,20,0,0,,0,0,Saturday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,77.605003,8,0,0,4.3644352,0,3,0,2,20,0,0,1,372.85684,5220178,0,0,6.3969297,0,15.468042,15.468042,600.00006,4.3644352,77.604996,3.0445225,0,0
1052,12,2,13,8516,congestion,0,0,1,0,20,1,0,customs,0,1,Tuesday,0,0,No,not inspected,TIMAR,1,0,0,,1,,2,1,,2,1,1,,0,6,0,2,20,20,20,0,97.059341,1208331,0,0,,,14.004751,14.004751,,,,0,0,
1053,3,5,1,305,jump reg,1,20,0,1,20,0,0,,0,0,Thursday,13064.912,9.4777622,No,not inspected,MultiModal,0,0,3.0445225,,1,,0,1,70.550911,8,0,0,4.2704091,0,5,0,2,20,0,0,1,372.85684,4350204.5,.0030032869,.002998786,6.3099184,.21188463,15.285733,15.285733,550.00006,4.2704091,70.550903,3.0445225,0,.1921767
1054,12,2,9,6201,congestion,0,0,1,0,20,1,0,customs,0,1,Monday,0,0,No,not inspected,TIMAR,1,0,0,,1,,2,1,,2,1,1,,0,2,0,2,20,20,20,0,,413352.28,0,0,,,12.932058,12.932058,,,,0,0,
1055,3,5,1,305,undervalue,1,20,0,1,20,0,1,customs,0,0,Wednesday,1358.7509,7.2150569,No,not inspected,TIMAR,0,0,3.0445225,,1,,0,1,,8,0,0,,1,7,0,2,20,0,0,1,372.85684,4350204.5,.00031234184,.00031229306,,,15.285733,15.285733,,,,3.0445225,1,
1056,12,2,13,8473,congestion,0,0,1,0,7.5,1,0,customs,1,1,Monday,0,0,No,not inspected,TIMAR,1,0,0,,,1,2,1,,2,1,1,,0,2,1,2,7.5,7.5,7.5,0,472.08154,5723563.5,0,0,,,15.560102,15.560102,,,,0,0,
1057,12,2,3,2204,congestion,0,0,1,0,20,1,0,customs,1,1,Thursday,0,0,No,not inspected,TIMAR,1,0,0,,1,,2,1,,2,1,1,,0,5,1,2,20,20,20,0,70.320267,3434138,0,0,,,15.049276,15.049276,,,,0,0,
1058,2,5,1,305,clearing agent red tape,1,20,0,1,20,0,0,stevedors,0,0,Thursday,0,0,No,not inspected,TIMAR,1,0,3.0445225,,1,,2,1,,8,0,0,,0,5,0,2,20,0,0,1,372.85684,3480118.5,0,0,,,15.062577,15.062577,,,,3.0445225,0,
1059,2,5,1,305,clearing agent red tape,1,20,0,1,20,0,0,stevedors,0,0,Friday,783.89471,6.6655498,No,not inspected,TIMAR,1,0,3.0445225,,1,,2,1,,6,0,0,,0,1,0,2,20,0,0,1,372.85684,8700409,.000090098605,.000090094545,,,15.978881,15.978881,,,,3.0445225,0,
1060,6,2,13,8509,undervalue,0,0,1,0,7.5,1,0,,0,1,Thursday,0,0,No,not inspected,TIMAR,,0,0,,,1,1,1,,2,1,1,,0,5,0,2,7.5,7.5,7.5,0,,11133449,0,0,,,16.225464,16.225464,,,,0,1,
1061,3,5,1,305,,0,20,0,1,20,0,0,,0,0,Sunday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,155.21001,8,0,0,5.0512013,0,4,0,2,20,0,0,1,372.85684,1740059.3,0,0,4.6051702,0,14.369431,14.369431,100.00001,5.0512013,155.20999,3.0445225,0,0
1062,1,2,3,2106,congestion,0,20,1,0,20,0,0,customs,0,0,Thursday,0,0,No,not inspected,TIMAR,1,0,3.0445225,1,,,2,1,,2,0,0,,0,5,0,2,20,0,0,0,0,1221071.3,0,0,,,14.01524,14.01524,,,,3.0445225,0,
1063,5,5,1,305,red tape,1,0,0,1,10,1,0,,0,0,Wednesday,783.89471,6.6655498,No,not inspected,FRIGO,1,0,0,,1,,2,1,4421.7949,8,1,0,8.3945274,0,7,0,2,10,10,10,1,372.85684,386667.38,.0020273102,.002025258,-.2484614,8.9643497,12.865323,12.865323,.77999997,8.3945274,4421.7949,0,0,2.2990136
1064,2,2,3,1900,jump queue,0,0,1,1,0,0,0,customs,1,0,Tuesday,0,0,No,inspected,TIMAR,,0,0,,,1,1,1,,2,0,0,,0,6,1,1,0,0,0,1,,686894.25,0,0,,,13.439937,13.439937,,,,0,0,
1065,3,5,1,206,,0,20,0,1,20,0,0,,0,0,Friday,0,0,No,inspected,TIMAR,,0,3.0445225,,1,,1,1,,8,0,0,,0,1,0,1,20,0,0,1,7.6046772,695978.88,0,0,,,13.453076,13.453076,,,,3.0445225,0,
1066,12,2,3,2101,congestion,1,0,1,0,20,1,0,customs,1,0,Sunday,2992.4856,8.0041933,No,inspected,RESSANO GARCIA,1,0,0,,1,,2,1,335.23999,1,1,0,5.8178253,0,4,1,1,20,20,20,0,244.97173,697885.88,.0042879297,.0042787627,3.2188759,1.4374855,13.455812,13.455812,25.000002,5.8178248,335.23996,0,0,.89096695
1067,1,2,3,2202,congestion,1,20,1,0,20,0,0,customs,0,1,Friday,2992.4856,8.0041933,No,inspected,RESSANO GARCIA,1,0,3.0445225,1,,,2,1,,1,0,1,,0,1,0,1,20,0,0,0,,1441986.6,.0020752519,.0020731015,,,14.181533,14.181533,,,,3.0445225,0,
1068,3,5,1,305,jump queue,1,20,0,1,20,0,0,,0,0,Saturday,112.35825,4.7305532,No,not inspected,TIMAR,0,0,3.0445225,,1,,0,1,57.914925,6,0,0,4.0760946,0,3,0,2,20,0,0,1,372.85684,4350204.5,.000025828267,.000025827934,6.5072775,.0014958422,15.285733,15.285733,669.99988,4.0760946,57.914936,3.0445225,0,.0014947245
1069,2,5,1,305,clearing agent red tape,1,20,0,1,20,0,0,stevedors,0,0,Tuesday,522.5965,6.2607212,No,not inspected,TIRO,1,0,3.0445225,,1,,2,1,,8,0,0,,0,6,0,2,20,0,0,1,372.85684,3480118.5,.00015016629,.00015015501,,,15.062577,15.062577,,,,3.0445225,0,
1070,2,2,12,7202,jump queue,1,0,1,0,0,0,0,customs,0,1,Friday,4488.8579,8.4095764,No,not inspected,RESSANO GARCIA,0,1,0,,,1,0,1,391.18518,1,0,1,5.971734,0,1,0,2,0,0,0,0,94.319481,879497.75,.005103888,.0050909072,3.2958369,1.9965653,13.687107,13.687107,27.000002,5.971734,391.18515,0,0,1.0974667
1071,2,2,12,7202,jump queue,1,0,1,0,0,0,0,customs,0,1,Saturday,4488.8579,8.4095764,No,not inspected,RESSANO GARCIA,0,1,0,,,1,0,1,339.75,1,0,1,5.8311491,0,3,0,2,0,0,0,0,94.319481,792147.5,.0056666946,.0056506991,3.3322046,1.9252595,13.582504,13.582504,28.000002,5.8311491,339.74997,0,0,1.0733832
1072,3,5,1,206,,1,20,0,1,20,0,1,,0,0,Wednesday,1045.193,6.9529133,No,not inspected,TIMAR,0,0,3.0445225,,1,,0,1,,8,0,0,,1,7,0,2,20,0,0,1,7.6046772,4698194,.00022246697,.00022244224,,,15.362689,15.362689,,,,3.0445225,0,
1073,2,2,12,7202,jump queue,0,0,1,0,0,0,0,customs,0,1,Sunday,0,0,No,not inspected,RESSANO GARCIA,,1,0,,,1,1,1,313.64285,1,0,1,5.7514381,0,4,0,2,0,0,0,0,94.319481,731277.13,0,0,3.3322046,0,13.502549,13.502549,28.000002,5.7514381,313.64282,0,0,0
1074,3,5,1,206,,0,20,0,1,20,0,0,,0,0,Sunday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,103.47334,8,0,0,4.648932,0,4,0,2,20,0,0,1,7.6046772,3480118.5,0,0,5.7037826,0,15.062577,15.062577,300.00003,4.6489315,103.47332,3.0445225,0,0
1075,12,2,15,9007,congestion,1,0,1,0,20,1,0,customs,0,1,Monday,2992.4856,8.0041933,No,not inspected,RESSANO GARCIA,1,0,0,,1,,2,1,,1,1,1,,0,2,0,2,20,20,20,0,,248977.3,.01201911,.011947454,,,12.425121,12.425121,,,,0,0,
1076,2,5,1,206,clearing agent red tape,0,20,0,1,20,0,0,stevedors,0,0,Sunday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,51.736668,8,0,0,3.9653111,0,4,0,2,20,0,0,1,7.6046772,5220178,0,0,6.8023949,0,15.468042,15.468042,900.00012,3.9653108,51.73666,3.0445225,0,0
1077,2,5,1,206,clearing agent red tape,0,20,0,1,20,0,0,stevedors,0,0,Monday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,139.69,8,0,0,4.946559,0,2,0,2,20,0,0,1,7.6046772,15660646,0,0,6.9077554,0,16.566662,16.566662,1000.0001,4.946559,139.68999,3.0445225,0,0
1078,1,2,3,1704,congestion,0,20,1,0,20,0,0,customs,0,0,Tuesday,0,0,No,not inspected,TIMAR,1,0,3.0445225,1,,,2,1,,2,0,0,,0,6,0,2,20,0,0,0,117.21308,4669365,0,0,,,15.356534,15.356534,,,,3.0445225,0,
1079,,5,1,206,,0,20,0,1,20,0,0,,0,0,Monday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,687.36426,8,0,0,6.534318,0,2,0,2,20,0,0,1,7.6046772,53942288,0,0,6.5510802,0,17.803425,17.803425,699.99994,6.5343184,687.36432,3.0445225,0,0
1080,3,2,3,2202,undervalue,0,20,1,0,20,0,0,,1,1,Sunday,0,0,No,,TIMAR,,0,3.0445225,,1,,1,1,,2,0,1,,0,4,1,,20,0,0,0,,772579.06,0,0,,,13.557491,13.557491,,,,3.0445225,1,
1081,2,2,13,8421,jump queue,0,0,1,0,0,0,0,customs,1,1,Wednesday,0,0,No,not inspected,TIMAR,,0,0,,,1,1,1,,2,0,1,,0,7,1,2,0,0,0,0,,541671.38,0,0,,,13.202416,13.202416,,,,0,0,
1082,3,5,1,206,undervalue,0,20,0,1,20,0,0,customs,0,0,Sunday,0,0,No,inspected,TIMAR,,0,3.0445225,,1,,1,1,34.330769,8,0,0,3.5647542,0,4,0,1,20,0,0,1,7.6046772,2501734.8,0,0,6.4769726,0,14.732495,14.732495,650.00012,3.564754,34.330761,3.0445225,1,0
1083,12,2,11,7010,congestion,0,0,1,0,7.5,1,0,customs,0,1,Friday,0,0,No,inspected,TIMAR,1,0,0,,,1,2,1,,2,1,1,,0,1,0,1,7.5,7.5,7.5,0,,883328.19,0,0,,,13.691453,13.691453,,,,0,0,
1084,3,5,1,206,,0,20,0,1,20,0,0,,0,0,Wednesday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,993.35199,8,0,0,6.902091,0,7,0,2,20,0,0,1,7.6046772,55682348,0,0,6.2146082,0,17.835175,17.835175,500.00006,6.902091,993.35187,3.0445225,0,0
1085,,2,14,8708,undervalue,0,0,1,0,5,1,0,customs,0,1,Saturday,0,0,No,,TIMAR,,0,0,,,1,1,1,,2,1,1,,0,3,0,,5,5,5,0,0,260052.2,0,0,,,12.468641,12.468641,,,,0,1,
1086,2,5,1,206,clearing agent red tape,0,20,0,1,20,0,0,stevedors,0,0,Saturday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,96.230003,8,0,0,4.5770793,0,3,0,2,20,0,0,1,7.6046772,5394172.5,0,0,6.2146082,0,15.50083,15.50083,500.00006,4.5770793,96.229988,3.0445225,0,0
1087,2,5,1,206,clearing agent red tape,0,20,0,1,20,0,0,stevedors,0,0,Tuesday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,133.03857,8,0,0,4.8981276,0,6,0,2,20,0,0,1,7.6046772,10440468,0,0,6.5510802,0,16.1612,16.1612,699.99994,4.8981276,133.03859,3.0445225,0,0
1088,2,2,2,1010,jump queue,0,0,1,1,0,0,0,customs,1,1,Wednesday,0,0,No,,TIMAR,,1,0,,,1,1,1,4046.6667,2,0,1,8.3058958,0,7,1,,0,0,0,1,,252724.45,0,0,-.28768209,0,12.440059,12.440059,.75,8.3058958,4046.6667,0,0,0
1089,1,2,1,207,congestion,0,20,1,1,20,0,0,customs,0,0,Saturday,0,0,No,inspected,TIMAR,1,0,3.0445225,1,,,2,1,,2,0,0,,0,3,0,1,20,0,0,1,486.23465,925962.38,0,0,,,13.73859,13.73859,,,,3.0445225,0,
1090,3,5,1,206,,0,20,0,1,20,0,0,,0,0,Thursday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,70.954285,8,0,0,4.276031,0,5,0,2,20,0,0,1,7.6046772,5568279.5,0,0,6.5510802,0,15.532597,15.532597,699.99994,4.276031,70.954292,3.0445225,0,0
1091,3,5,1,206,,0,20,0,1,20,0,0,,0,0,Friday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,70.954285,8,0,0,4.276031,0,1,0,2,20,0,0,1,7.6046772,5568279.5,0,0,6.5510802,0,15.532597,15.532597,699.99994,4.276031,70.954292,3.0445225,0,0
1092,12,2,13,8470,congestion,0,0,1,0,7.5,1,0,customs,0,1,Thursday,0,0,No,,TIMAR,1,0,0,,,1,2,1,24316,2,1,1,10.098931,0,5,0,,7.5,7.5,7.5,0,0,1012396.7,0,0,-.69314718,0,13.827832,13.827832,.5,10.098931,24316,0,0,0
1093,2,5,1,206,clearing agent red tape,0,20,0,1,20,0,0,stevedors,0,0,Wednesday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,133.03857,8,0,0,4.8981276,0,7,0,2,20,0,0,1,7.6046772,10440468,0,0,6.5510802,0,16.1612,16.1612,699.99994,4.8981276,133.03859,3.0445225,0,0
1094,12,2,8,4911,congestion,0,0,1,0,7.5,1,0,customs,1,1,Thursday,0,0,No,,TIMAR,1,0,0,,,1,2,1,,2,1,1,,0,5,1,,7.5,7.5,7.5,0,0,101339.59,0,0,,,11.526242,11.526242,,,,0,0,
1095,2,2,5,2801,undervalue,0,0,1,0,0,0,0,customs,1,1,Thursday,0,0,No,inspected,TIMAR,,0,0,,,1,1,1,,2,0,1,,0,5,1,1,0,0,0,0,,898400,0,0,,,13.708372,13.708372,,,,0,1,
1096,2,4,13,8544,jump queue,0,2.5,0,0,0,0,0,customs,1,1,Wednesday,0,0,Yes,not inspected,TIMAR,,0,1.2527629,,,1,1,1,,5,0,1,,0,7,1,2,0,0,0,0,,4880635.5,0,0,,,15.400786,15.400786,,,,2.5055258,0,
1097,,2,13,8433,undervalue,1,0,1,0,5,1,0,customs,0,1,Friday,4488.8579,8.4095764,No,not inspected,RESSANO GARCIA,0,0,0,,,1,0,1,,1,1,1,,0,1,0,2,5,5,5,0,,378378.88,.011863395,.011793576,,,12.843654,12.843654,,,,0,1,
1098,3,5,9,5906,red tape,1,0,0,0,7.5,1,0,,0,1,Wednesday,1045.193,6.9529133,No,not inspected,MultiModal,1,0,0,,,1,2,1,51.736668,8,1,1,3.9653111,0,7,0,2,7.5,7.5,7.5,0,,3480118.5,.00030033258,.0003002875,6.3969297,.015538206,15.062577,15.062577,600.00006,3.9653108,51.73666,0,0,.015418724
1099,2,2,5,3004,jump queue,0,0,1,1,0,0,0,customs,1,1,Thursday,0,0,No,inspected,TIMAR,,0,0,,,1,1,1,,2,0,1,,0,5,1,1,0,0,0,1,,4037346,0,0,,,15.211099,15.211099,,,,0,0,
1100,5,4,2,604,,0,0,0,1,10,1,0,,0,0,Thursday,0,0,No,not inspected,RESSANO GARCIA,,1,0,,1,,1,1,,4,1,0,,0,5,0,2,10,10,10,1,,341664.66,0,0,,,12.741588,12.741588,,,,0,0,
1101,5,4,2,604,,0,0,0,1,10,1,0,,0,0,Friday,0,0,No,not inspected,RESSANO GARCIA,,1,0,,1,,1,1,,4,1,0,,0,1,0,2,10,10,10,1,,341664.66,0,0,,,12.741588,12.741588,,,,0,0,
1102,2,2,5,3004,jump queue,0,0,1,1,0,0,0,customs,1,1,Tuesday,0,0,No,inspected,TIMAR,,0,0,,,1,1,1,,2,0,1,,0,6,1,1,0,0,0,1,,4037346,0,0,,,15.211099,15.211099,,,,0,0,
1103,3,5,12,7321,undervalue,0,20,0,0,20,0,0,customs,0,1,Monday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,,7,0,1,,0,2,0,2,20,0,0,0,,,,,,,,,,,,3.0445225,1,
1104,,2,14,8716,undervalue,0,0,1,0,5,1,0,customs,1,1,Tuesday,0,0,No,not inspected,TIMAR,,0,0,,,1,1,1,995,2,1,1,6.9037471,0,6,1,2,5,5,5,0,17.410683,66282.922,0,0,-.22314353,0,11.101703,11.101703,.80000001,6.9037471,995,0,1,0
1105,3,5,12,7320,undervalue,0,7.5,0,0,7.5,0,0,customs,0,1,Saturday,0,0,No,not inspected,TIMAR,,0,2.1400661,,,1,1,1,51.736668,8,0,1,3.9653111,0,3,0,2,7.5,0,0,0,0,3480118.5,0,0,6.3969297,0,15.062577,15.062577,600.00006,3.9653108,51.73666,2.1400661,1,0
1106,2,2,2,602,jump queue,0,0,1,0,0,0,0,customs,0,0,Monday,0,0,No,not inspected,TIMAR,,0,0,,,1,1,1,,2,0,0,,0,2,0,2,0,0,0,0,,7992671,0,0,,,15.894035,15.894035,,,,0,0,
1107,2,2,12,7307,undervalue,0,7.5,1,0,7.5,0,0,,1,1,Thursday,0,0,No,,TIMAR,,0,2.1400661,,,1,1,1,,2,0,1,,0,5,1,,7.5,0,0,0,,7691983,0,0,,,15.855689,15.855689,,,,2.1400661,1,
1108,3,5,12,8202,jump inspection,1,7.5,0,0,7.5,0,0,,0,1,Saturday,1829.0878,7.5121193,No,not inspected,TIMAR,0,0,2.1400661,,,1,0,1,,8,0,1,,0,3,0,2,7.5,0,0,0,0,4698194,.0003893172,.00038924144,,,15.362689,15.362689,,,,2.1400661,0,
1109,12,5,12,8202,congestion,0,0,0,0,4,1,0,customs,0,1,Sunday,0,0,No,not inspected,TIRO,1,0,0,,,1,2,1,,6,1,1,,0,4,0,2,4,4,4,0,0,2784139.8,0,0,,,14.83945,14.83945,,,,0,0,
1110,12,2,13,8481,congestion,0,0,1,0,7.5,1,0,customs,1,1,Friday,0,0,No,not inspected,TIMAR,1,0,0,,,1,2,1,840.03845,2,1,1,6.7346373,0,1,1,2,7.5,7.5,7.5,0,,1818700.1,0,0,3.2580965,0,14.413633,14.413633,25.999998,6.7346373,840.03851,0,0,0
1111,12,2,10,6403,congestion,0,0,1,0,20,1,0,customs,0,1,Wednesday,0,0,No,not inspected,TIMAR,1,0,0,,1,,2,1,,2,1,1,,0,7,0,2,20,20,20,0,,986749.5,0,0,,,13.802173,13.802173,,,,0,0,
1112,3,5,12,8202,,1,7.5,0,0,7.5,0,0,,0,1,Sunday,1829.0878,7.5121193,No,not inspected,TIMAR,0,0,2.1400661,,,1,0,1,,8,0,1,,0,4,0,2,7.5,0,0,0,0,4698194,.0003893172,.00038924144,,,15.362689,15.362689,,,,2.1400661,0,
1113,1,2,9,6110,congestion,0,20,1,0,20,0,0,customs,0,1,Wednesday,0,0,No,not inspected,TIMAR,1,0,3.0445225,1,,,2,1,,2,0,1,,0,7,0,2,20,0,0,0,,1029716.8,0,0,,,13.844795,13.844795,,,,3.0445225,0,
